Issue Type,Issue key,Issue id,Parent id,Assignee,Status,Custom field (Planned Prod Deployment),Resolution,Updated,Due Date,Custom field (CMS Product Name),Custom field (Vulnerability Title),Custom field (Asset Names),Custom field (Service Port),Summary,Custom field (Vulnerability Proof),Custom field (Proof),Custom field (Package Details Dynamic),Custom field (Misconfiguration Description),Custom field (Misconfiguration Solution)
Vulnerability item,GCPSCC-6470241,3258279,8797679.0,usr4276d,Risk Covered,,Resolved,16/Apr/2026 5:38 AM,15/Feb/2026 12:00 AM,,,,,USER_MANAGED_SERVICE_ACCOUNT_KEY,,,,"Service accounts should not have user-managed keys because they can be easily leaked. Learn more at https://aff9c55d.internal/iam/docs/understanding-service-accounts#managing_service_account_keysProject Tags: saallowkeyscreate:EMP-79834,environment:production,productlineid:0001996383,supportgroupid:0001997404,applicationid:aid019,costcenter:0001_b1-50318,segregationarea:red",Go to https://9d0815de.internal/iam-admin/serviceaccounts/details/108978440916762489778?project=dbg-stx-infra-prod-3e to manage keys. Delete user-managed service account keys if they are not used by any application.
Vulnerability item,GCPSCC-8693753,7787291,6566612.0,usr4276d,Risk Covered,,Resolved,16/Apr/2026 5:38 AM,15/Feb/2026 12:00 AM,,,,,USER_MANAGED_SERVICE_ACCOUNT_KEY,,,,"Service accounts should not have user-managed keys because they can be easily leaked. Learn more at https://aff9c55d.internal/iam/docs/understanding-service-accounts#managing_service_account_keysProject Tags: saallowkeyscreate:EMP-79834,environment:production,productlineid:0001996383,supportgroupid:0001997404,applicationid:aid019,costcenter:0001_b1-50318,segregationarea:red",Go to https://9d0815de.internal/iam-admin/serviceaccounts/details/107209107567672051418?project=dbg-stx-infra-prod-3e to manage keys. Delete user-managed service account keys if they are not used by any application.
Vulnerability item,GCPSCC-1666291,6695960,4318647.0,usr4276d,Risk Covered,,Resolved,16/Apr/2026 5:38 AM,15/Feb/2026 12:00 AM,,,,,USER_MANAGED_SERVICE_ACCOUNT_KEY,,,,"Service accounts should not have user-managed keys because they can be easily leaked. Learn more at https://aff9c55d.internal/iam/docs/understanding-service-accounts#managing_service_account_keysProject Tags: saallowkeyscreate:EMP-79834,environment:production,productlineid:0001996383,supportgroupid:0001997404,applicationid:aid019,costcenter:0001_b1-50318,segregationarea:red",Go to https://9d0815de.internal/iam-admin/serviceaccounts/details/111584004555482281464?project=dbg-stx-infra-prod-3e to manage keys. Delete user-managed service account keys if they are not used by any application.
Vulnerability item,GCPSCC-8261291,2688912,3807619.0,usr4276d,Risk Covered,,Resolved,16/Apr/2026 5:38 AM,15/Feb/2026 12:00 AM,,,,,USER_MANAGED_SERVICE_ACCOUNT_KEY,,,,"Service accounts should not have user-managed keys because they can be easily leaked. Learn more at https://aff9c55d.internal/iam/docs/understanding-service-accounts#managing_service_account_keysProject Tags: saallowkeyscreate:EMP-79834,environment:production,productlineid:0001996383,supportgroupid:0001997404,applicationid:aid019,costcenter:0001_b1-50318,segregationarea:red",Go to https://9d0815de.internal/iam-admin/serviceaccounts/details/101923525622415065107?project=dbg-stx-infra-prod-3e to manage keys. Delete user-managed service account keys if they are not used by any application.
Vulnerability item,GCPSCC-4367540,1509339,773427.0,usr4276d,Risk Covered,,Resolved,16/Apr/2026 5:38 AM,15/Feb/2026 12:00 AM,,,,,USER_MANAGED_SERVICE_ACCOUNT_KEY,,,,"Service accounts should not have user-managed keys because they can be easily leaked. Learn more at https://aff9c55d.internal/iam/docs/understanding-service-accounts#managing_service_account_keysProject Tags: saallowkeyscreate:EMP-79834,environment:production,productlineid:0001996383,supportgroupid:0001997404,applicationid:aid019,costcenter:0001_b1-50318,segregationarea:red",Go to https://9d0815de.internal/iam-admin/serviceaccounts/details/103233509796077957470?project=dbg-stx-infra-prod-3e to manage keys. Delete user-managed service account keys if they are not used by any application.
Vulnerability item,GCPSCC-5310417,1515602,8468366.0,usr4276d,Risk Covered,,Resolved,16/Apr/2026 5:38 AM,15/Feb/2026 12:00 AM,,,,,USER_MANAGED_SERVICE_ACCOUNT_KEY,,,,"Service accounts should not have user-managed keys because they can be easily leaked. Learn more at https://aff9c55d.internal/iam/docs/understanding-service-accounts#managing_service_account_keysProject Tags: saallowkeyscreate:EMP-79834,productlineid:0001996383,supportgroupid:0001997404,segregationarea:yellow,applicationid:aid019,costcenter:0001_b1-50318,environment:simulation",Go to https://9d0815de.internal/iam-admin/serviceaccounts/details/105708587595530306262?project=dbg-stx-infra-simu-cf to manage keys. Delete user-managed service account keys if they are not used by any application.
Vulnerability item,GCPSCC-4583623,4143449,3176941.0,usr4276d,Risk Covered,,Resolved,16/Apr/2026 5:38 AM,15/Feb/2026 12:00 AM,,,,,USER_MANAGED_SERVICE_ACCOUNT_KEY,,,,"Service accounts should not have user-managed keys because they can be easily leaked. Learn more at https://aff9c55d.internal/iam/docs/understanding-service-accounts#managing_service_account_keysProject Tags: saallowkeyscreate:EMP-79834,environment:production,productlineid:0001996383,supportgroupid:0001997404,applicationid:aid019,costcenter:0001_b1-50318,segregationarea:red",Go to https://9d0815de.internal/iam-admin/serviceaccounts/details/103951480201931047785?project=dbg-stx-infra-prod-3e to manage keys. Delete user-managed service account keys if they are not used by any application.
Vulnerability item,GCPSCC-2702158,6999152,5032840.0,usr4276d,Risk Covered,,Resolved,16/Apr/2026 5:38 AM,15/Feb/2026 12:00 AM,,,,,USER_MANAGED_SERVICE_ACCOUNT_KEY,,,,"Service accounts should not have user-managed keys because they can be easily leaked. Learn more at https://aff9c55d.internal/iam/docs/understanding-service-accounts#managing_service_account_keysProject Tags: saallowkeyscreate:EMP-79834,environment:production,productlineid:0001996383,supportgroupid:0001997404,applicationid:aid019,costcenter:0001_b1-50318,segregationarea:red",Go to https://9d0815de.internal/iam-admin/serviceaccounts/details/106304393342140226863?project=dbg-stx-infra-prod-3e to manage keys. Delete user-managed service account keys if they are not used by any application.
Vulnerability item,GCPSCC-705807,2137678,2068469.0,usr4276d,Risk Covered,,Resolved,16/Apr/2026 5:38 AM,15/Feb/2026 12:00 AM,,,,,USER_MANAGED_SERVICE_ACCOUNT_KEY,,,,Service accounts should not have user-managed keys because they can be easily leaked. Learn more at https://aff9c55d.internal/iam/docs/understanding-service-accounts#managing_service_account_keys,Go to https://9d0815de.internal/iam-admin/serviceaccounts/details/103566755152658063309?project=dbg-stx-infra-simu-cf to manage keys. Delete user-managed service account keys if they are not used by any application.
Vulnerability item,GCPSCC-2248396,4855402,3087395.0,usr4276d,Risk Covered,,Resolved,16/Apr/2026 5:38 AM,15/Feb/2026 12:00 AM,,,,,USER_MANAGED_SERVICE_ACCOUNT_KEY,,,,"Service accounts should not have user-managed keys because they can be easily leaked. Learn more at https://aff9c55d.internal/iam/docs/understanding-service-accounts#managing_service_account_keysProject Tags: saallowkeyscreate:EMP-79834,productlineid:0001996383,supportgroupid:0001997404,segregationarea:yellow,applicationid:aid019,costcenter:0001_b1-50318,environment:simulation",Go to https://9d0815de.internal/iam-admin/serviceaccounts/details/112970004598782166655?project=dbg-stx-infra-simu-cf to manage keys. Delete user-managed service account keys if they are not used by any application.
Vulnerability item,GCPSCC-2882542,4229893,1898105.0,usr4276d,Risk Covered,,Resolved,16/Apr/2026 5:38 AM,15/Feb/2026 12:00 AM,,,,,USER_MANAGED_SERVICE_ACCOUNT_KEY,,,,"Service accounts should not have user-managed keys because they can be easily leaked. Learn more at https://aff9c55d.internal/iam/docs/understanding-service-accounts#managing_service_account_keysProject Tags: saallowkeyscreate:EMP-79834,environment:production,productlineid:0001996383,supportgroupid:0001997404,applicationid:aid019,costcenter:0001_b1-50318,segregationarea:red",Go to https://9d0815de.internal/iam-admin/serviceaccounts/details/100195988864024600969?project=dbg-stx-infra-prod-3e to manage keys. Delete user-managed service account keys if they are not used by any application.
Vulnerability item,GCPSCC-6728913,4936111,4667200.0,usr4276d,Risk Covered,,Resolved,16/Apr/2026 5:38 AM,15/Feb/2026 12:00 AM,,,,,USER_MANAGED_SERVICE_ACCOUNT_KEY,,,,"Service accounts should not have user-managed keys because they can be easily leaked. Learn more at https://aff9c55d.internal/iam/docs/understanding-service-accounts#managing_service_account_keysProject Tags: saallowkeyscreate:EMP-79834,productlineid:0001996383,supportgroupid:0001997404,segregationarea:yellow,applicationid:aid019,costcenter:0001_b1-50318,environment:simulation",Go to https://9d0815de.internal/iam-admin/serviceaccounts/details/101100160879896910036?project=dbg-stx-infra-simu-cf to manage keys. Delete user-managed service account keys if they are not used by any application.
Vulnerability item,GCPSCC-7154189,6744817,3432135.0,usr4276d,Risk Covered,,Resolved,16/Apr/2026 5:38 AM,15/Feb/2026 12:00 AM,,,,,USER_MANAGED_SERVICE_ACCOUNT_KEY,,,,"Service accounts should not have user-managed keys because they can be easily leaked. Learn more at https://aff9c55d.internal/iam/docs/understanding-service-accounts#managing_service_account_keysProject Tags: saallowkeyscreate:EMP-79834,environment:production,productlineid:0001996383,supportgroupid:0001997404,applicationid:aid019,costcenter:0001_b1-50318,segregationarea:red",Go to https://9d0815de.internal/iam-admin/serviceaccounts/details/113086416691004210448?project=dbg-stx-infra-prod-3e to manage keys. Delete user-managed service account keys if they are not used by any application.
Vulnerability item,GCPSCC-1591044,974452,3872970.0,usr4276d,Risk Covered,,Resolved,16/Apr/2026 5:38 AM,15/Feb/2026 12:00 AM,,,,,USER_MANAGED_SERVICE_ACCOUNT_KEY,,,,Service accounts should not have user-managed keys because they can be easily leaked. Learn more at https://aff9c55d.internal/iam/docs/understanding-service-accounts#managing_service_account_keys,Go to https://9d0815de.internal/iam-admin/serviceaccounts/details/113701870669369982809?project=dbg-stx-infra-simu-cf to manage keys. Delete user-managed service account keys if they are not used by any application.
Vulnerability item,GCPSCC-1761902,4156885,4826442.0,usr4276d,Risk Covered,,Resolved,16/Apr/2026 5:38 AM,11/Oct/2025 12:00 AM,,,,,USER_MANAGED_SERVICE_ACCOUNT_KEY,,,,"Service accounts should not have user-managed keys because they can be easily leaked. Learn more at https://aff9c55d.internal/iam/docs/understanding-service-accounts#managing_service_account_keysProject Tags: saallowkeyscreate:EMP-79834,environment:production,productlineid:0001996383,supportgroupid:0001997404,applicationid:aid019,costcenter:0001_b1-50318,segregationarea:red",Go to https://9d0815de.internal/iam-admin/serviceaccounts/details/100490089564459825493?project=dbg-stx-infra-prod-3e to manage keys. Delete user-managed service account keys if they are not used by any application.
Vulnerability item,GCPSCC-930992,6724473,3145538.0,usr4276d,Risk Covered,,Resolved,16/Apr/2026 5:38 AM,04/Oct/2025 12:00 AM,,,,,USER_MANAGED_SERVICE_ACCOUNT_KEY,,,,Service accounts should not have user-managed keys because they can be easily leaked. Learn more at https://aff9c55d.internal/iam/docs/understanding-service-accounts#managing_service_account_keys,Go to https://9d0815de.internal/iam-admin/serviceaccounts/details/106284544549506875621?project=dbg-stx-infra-simu-cf to manage keys. Delete user-managed service account keys if they are not used by any application.
Vulnerability item,GCPSCC-7367152,6112164,436651.0,usr4276d,Risk Covered,,Resolved,16/Apr/2026 5:38 AM,04/Oct/2025 12:00 AM,,,,,USER_MANAGED_SERVICE_ACCOUNT_KEY,,,,Service accounts should not have user-managed keys because they can be easily leaked. Learn more at https://aff9c55d.internal/iam/docs/understanding-service-accounts#managing_service_account_keys,Go to https://9d0815de.internal/iam-admin/serviceaccounts/details/112165032657561088040?project=dbg-stx-infra-simu-cf to manage keys. Delete user-managed service account keys if they are not used by any application.
Vulnerability item,GCPSCC-8620399,8110464,2498269.0,usr4276d,Risk Covered,,Resolved,16/Apr/2026 5:38 AM,04/Oct/2025 12:00 AM,,,,,USER_MANAGED_SERVICE_ACCOUNT_KEY,,,,"Service accounts should not have user-managed keys because they can be easily leaked. Learn more at https://aff9c55d.internal/iam/docs/understanding-service-accounts#managing_service_account_keysProject Tags: saallowkeyscreate:EMP-79834,environment:production,productlineid:0001996383,supportgroupid:0001997404,applicationid:aid019,costcenter:0001_b1-50318,segregationarea:red",Go to https://9d0815de.internal/iam-admin/serviceaccounts/details/104348854227154556698?project=dbg-stx-infra-prod-3e to manage keys. Delete user-managed service account keys if they are not used by any application.
Vulnerability item,GCPSCC-6110438,7411809,7582474.0,usr4276d,Risk Covered,,Resolved,16/Apr/2026 5:38 AM,04/Oct/2025 12:00 AM,,,,,USER_MANAGED_SERVICE_ACCOUNT_KEY,,,,Service accounts should not have user-managed keys because they can be easily leaked. Learn more at https://aff9c55d.internal/iam/docs/understanding-service-accounts#managing_service_account_keys,Go to https://9d0815de.internal/iam-admin/serviceaccounts/details/112958070407536323099?project=dbg-stx-infra-simu-cf to manage keys. Delete user-managed service account keys if they are not used by any application.
Vulnerability item,GCPSCC-2306402,5583608,5473685.0,usr4276d,Risk Covered,,Resolved,16/Apr/2026 5:38 AM,27/Sep/2025 12:00 AM,,,,,USER_MANAGED_SERVICE_ACCOUNT_KEY,,,,"Service accounts should not have user-managed keys because they can be easily leaked. Learn more at https://aff9c55d.internal/iam/docs/understanding-service-accounts#managing_service_account_keysProject Tags: saallowkeyscreate:EMP-79834,environment:production,productlineid:0001996383,supportgroupid:0001997404,applicationid:aid019,costcenter:0001_b1-50318,segregationarea:red",Go to https://9d0815de.internal/iam-admin/serviceaccounts/details/117244982849352406547?project=dbg-stx-infra-prod-3e to manage keys. Delete user-managed service account keys if they are not used by any application.
Vulnerability item,GCPSCC-2445008,5653347,7897594.0,usr4276d,Risk Covered,,Resolved,16/Apr/2026 5:38 AM,27/Sep/2025 12:00 AM,,,,,USER_MANAGED_SERVICE_ACCOUNT_KEY,,,,"Service accounts should not have user-managed keys because they can be easily leaked. Learn more at https://aff9c55d.internal/iam/docs/understanding-service-accounts#managing_service_account_keysProject Tags: saallowkeyscreate:EMP-79834,environment:production,productlineid:0001996383,supportgroupid:0001997404,applicationid:aid019,costcenter:0001_b1-50318,segregationarea:red",Go to https://9d0815de.internal/iam-admin/serviceaccounts/details/116880286053391175275?project=dbg-stx-infra-prod-3e to manage keys. Delete user-managed service account keys if they are not used by any application.
